2019-05-29 13:42:25,277 INFO Car0 (0, 0)-7.80-0.00 SLEEP "Initialize car..."
2019-05-29 13:47:00,566 INFO Car0 (1, 0)-7.73-10.66 MOVING "Turn to the ravine channel."
2019-05-29 13:47:03,304 INFO Car0 (1, 0)-7.73-10.66 MOVING "Move to ravine[2]."
2019-05-29 13:47:17,119 INFO Car0 (2, 0)-7.72-12.01 MOVING "Turn into ravine[2]."
2019-05-29 13:47:20,153 INFO Car0 (2, 0)-7.72-12.01 MOVING "Move to plant[2, 0]."
2019-05-29 13:47:24,477 INFO Car0 (2, 0)-7.72-12.34 MOVING "Turn to plant[2, 0]."
2019-05-29 13:47:26,895 INFO Car0 (2, 0)-7.72-12.34 WORKING-IRRIGATE "Execute irrigation mission."
2019-05-29 13:47:32,978 INFO Car0 (2, 0)-7.72-12.34 MOVING "Turn back from plant[2, 0]."
2019-05-29 13:47:35,310 INFO Car0 (2, 0)-7.71-12.34 MOVING "Move to plant[2, 1]."
2019-05-29 13:47:42,600 INFO Car0 (2, 1)-7.71-13.02 MOVING "Turn to plant[2, 1]."
2019-05-29 13:47:45,581 INFO Car0 (2, 1)-7.71-13.02 WORKING-IRRIGATE "Execute irrigation mission."
2019-05-29 13:47:55,070 INFO Car0 (2, 1)-7.71-13.02 MOVING "Turn back from plant[2, 1]."
2019-05-29 13:47:57,511 INFO Car0 (2, 1)-7.71-13.02 MOVING "Move to plant[2, 2]."
2019-05-29 13:48:08,814 INFO Car0 (2, 2)-7.70-14.12 MOVING "Turn to plant[2, 2]."
2019-05-29 13:48:11,183 INFO Car0 (2, 2)-7.70-14.12 WORKING-IRRIGATE "Execute irrigation mission."
2019-05-29 13:48:17,434 INFO Car0 (2, 2)-7.70-14.12 MOVING "Turn back from plant[2, 2]."
2019-05-29 13:48:19,871 INFO Car0 (2, 2)-7.70-14.12 MOVING "Move to plant[2, 3]."
2019-05-29 13:48:32,860 INFO Car0 (2, 3)-7.70-15.39 MOVING "Turn to plant[2, 3]."
2019-05-29 13:48:35,719 INFO Car0 (2, 3)-7.70-15.39 WORKING-IRRIGATE "Execute irrigation mission."
2019-05-29 13:48:50,482 INFO Car0 (2, 3)-7.70-15.39 MOVING "Turn back from plant[2, 3]."
2019-05-29 13:48:52,693 INFO Car0 (2, 3)-7.69-15.39 MOVING "Move to plant[2, 4]."
2019-05-29 13:49:09,240 INFO Car0 (2, 4)-7.69-16.97 MOVING "Turn to plant[2, 4]."
2019-05-29 13:49:11,718 INFO Car0 (2, 4)-7.69-16.97 WORKING-IRRIGATE "Execute irrigation mission."
2019-05-29 13:49:17,742 INFO Car0 (2, 4)-7.69-16.97 MOVING "Turn back from plant[2, 4]."
2019-05-29 13:49:20,402 INFO Car0 (2, 4)-7.68-16.97 MOVING "Back to the entrance of ravine[2]."
2019-05-29 13:49:21,067 INFO Car0 (2, 0)-7.68-16.97 MOVING "Turn to the ravine channel."
2019-05-29 13:49:23,817 INFO Car0 (2, 0)-7.68-16.97 MOVING "Move to ravine[3]."
2019-05-29 13:49:44,182 INFO Car0 (3, 0)-7.67-18.89 MOVING "Turn into ravine[3]."
2019-05-29 13:49:46,822 INFO Car0 (3, 0)-7.67-18.89 MOVING "Move to plant[3, 0]."
2019-05-29 13:49:50,235 INFO Car0 (3, 0)-7.67-19.20 MOVING "Turn to plant[3, 0]."
2019-05-29 13:49:53,411 INFO Car0 (3, 0)-7.67-19.20 WORKING-IRRIGATE "Execute irrigation mission."
2019-05-29 13:49:59,245 INFO Car0 (3, 0)-7.67-19.20 MOVING "Turn back from plant[3, 0]."
2019-05-29 13:50:02,252 INFO Car0 (3, 0)-7.67-19.20 MOVING "Move to plant[3, 1]."
2019-05-29 13:50:09,693 INFO Car0 (3, 1)-7.67-19.92 MOVING "Turn to plant[3, 1]."
2019-05-29 13:50:12,820 INFO Car0 (3, 1)-7.67-19.92 WORKING-IRRIGATE "Execute irrigation mission."
2019-05-29 13:50:24,764 INFO Car0 (3, 1)-7.67-19.92 MOVING "Turn back from plant[3, 1]."
2019-05-29 13:50:27,407 INFO Car0 (3, 1)-7.66-19.92 MOVING "Move to plant[3, 2]."
2019-05-29 13:50:38,933 INFO Car0 (3, 2)-7.66-20.98 MOVING "Turn to plant[3, 2]."
2019-05-29 13:50:41,711 INFO Car0 (3, 2)-7.66-20.98 WORKING-IRRIGATE "Execute irrigation mission."
2019-05-29 13:50:53,178 INFO Car0 (3, 2)-7.66-20.98 MOVING "Turn back from plant[3, 2]."
2019-05-29 13:50:55,983 INFO Car0 (3, 2)-7.66-20.98 MOVING "Move to plant[3, 3]."
2019-05-29 13:51:08,835 INFO Car0 (3, 3)-7.65-22.24 MOVING "Turn to plant[3, 3]."
2019-05-29 13:51:11,537 INFO Car0 (3, 3)-7.65-22.24 WORKING-IRRIGATE "Execute irrigation mission."
2019-05-29 13:51:21,684 INFO Car0 (3, 3)-7.65-22.24 MOVING "Turn back from plant[3, 3]."
2019-05-29 13:51:24,167 INFO Car0 (3, 3)-7.65-22.24 MOVING "Move to plant[3, 4]."
2019-05-29 13:51:41,048 INFO Car0 (3, 4)-7.64-23.85 MOVING "Turn to plant[3, 4]."
2019-05-29 13:51:43,509 INFO Car0 (3, 4)-7.64-23.85 WORKING-IRRIGATE "Execute irrigation mission."
2019-05-29 13:51:54,969 INFO Car0 (3, 4)-7.64-23.85 MOVING "Turn back from plant[3, 4]."
2019-05-29 13:51:57,212 INFO Car0 (3, 4)-7.64-23.85 MOVING "Back to the entrance of ravine[3]."
2019-05-29 13:51:57,743 INFO Car0 (3, 0)-7.64-23.85 MOVING "Turn to the ravine channel."
2019-05-29 13:52:00,070 INFO Car0 (3, 0)-7.64-23.85 MOVING "Move to ravine[4]."
2019-05-29 13:52:25,878 INFO Car0 (4, 0)-7.63-26.32 MOVING "Turn into ravine[4]."
2019-05-29 13:52:28,089 INFO Car0 (4, 0)-7.63-26.32 MOVING "Move to plant[4, 0]."
2019-05-29 13:52:31,816 INFO Car0 (4, 0)-7.62-26.64 MOVING "Turn to plant[4, 0]."
2019-05-29 13:52:34,659 INFO Car0 (4, 0)-7.62-26.64 WORKING-IRRIGATE "Execute irrigation mission."
2019-05-29 13:52:46,530 INFO Car0 (4, 0)-7.62-26.64 MOVING "Turn back from plant[4, 0]."
2019-05-29 13:52:49,240 INFO Car0 (4, 0)-7.62-26.64 MOVING "Move to plant[4, 1]."
2019-05-29 13:52:56,939 INFO Car0 (4, 1)-7.62-27.33 MOVING "Turn to plant[4, 1]."
2019-05-29 13:52:59,977 INFO Car0 (4, 1)-7.62-27.33 WORKING-IRRIGATE "Execute irrigation mission."
2019-05-29 13:53:08,461 INFO Car0 (4, 1)-7.62-27.33 MOVING "Turn back from plant[4, 1]."
2019-05-29 13:53:11,451 INFO Car0 (4, 1)-7.62-27.33 MOVING "Move to plant[4, 2]."
2019-05-29 13:53:22,607 INFO Car0 (4, 2)-7.61-28.41 MOVING "Turn to plant[4, 2]."
2019-05-29 13:53:25,315 INFO Car0 (4, 2)-7.61-28.41 WORKING-IRRIGATE "Execute irrigation mission."
2019-05-29 13:53:38,497 INFO Car0 (4, 2)-7.61-28.41 MOVING "Turn back from plant[4, 2]."
2019-05-29 13:53:41,198 INFO Car0 (4, 2)-7.61-28.41 MOVING "Move to plant[4, 3]."
2019-05-29 13:53:54,656 INFO Car0 (4, 3)-7.60-29.70 MOVING "Turn to plant[4, 3]."
2019-05-29 13:53:57,558 INFO Car0 (4, 3)-7.60-29.70 WORKING-IRRIGATE "Execute irrigation mission."
2019-05-29 13:54:12,460 INFO Car0 (4, 3)-7.60-29.70 MOVING "Turn back from plant[4, 3]."
2019-05-29 13:54:15,509 INFO Car0 (4, 3)-7.60-29.70 MOVING "Move to plant[4, 4]."
2019-05-29 13:54:32,449 INFO Car0 (4, 4)-7.59-31.30 MOVING "Turn to plant[4, 4]."
2019-05-29 13:54:35,437 INFO Car0 (4, 4)-7.59-31.30 WORKING-IRRIGATE "Execute irrigation mission."
2019-05-29 13:54:41,323 INFO Car0 (4, 4)-7.59-31.30 MOVING "Turn back from plant[4, 4]."
2019-05-29 13:54:43,916 INFO Car0 (4, 4)-7.59-31.30 MOVING "Back to the entrance of ravine[4]."
2019-05-29 13:54:44,272 INFO Car0 (4, 0)-7.59-31.30 MOVING "Turn to the ravine channel."
2019-05-29 13:54:46,559 INFO Car0 (4, 0)-7.59-31.30 MOVING "Back to ravine[0]."
2019-05-29 13:54:48,970 INFO Car0 (0, 0)-7.59-31.45 MOVING "Turn into ravine[0]."
2019-05-29 13:54:52,045 INFO Car0 (0, 0)-7.59-31.45 MOVING "Move to plant[0, 0]."
2019-05-29 13:54:55,767 INFO Car0 (0, 0)-7.59-31.79 MOVING "Turn to plant[0, 0]."
2019-05-29 13:54:58,671 INFO Car0 (0, 0)-7.59-31.79 WORKING-IRRIGATE "Execute irrigation mission."
2019-05-29 13:55:13,394 INFO Car0 (0, 0)-7.59-31.79 MOVING "Turn back from plant[0, 0]."
2019-05-29 13:55:16,409 INFO Car0 (0, 0)-7.59-31.79 MOVING "Move to plant[0, 1]."
2019-05-29 13:55:24,157 INFO Car0 (0, 1)-7.58-32.49 MOVING "Turn to plant[0, 1]."
2019-05-29 13:55:26,949 INFO Car0 (0, 1)-7.58-32.49 WORKING-IRRIGATE "Execute irrigation mission."
2019-05-29 13:55:32,773 INFO Car0 (0, 1)-7.58-32.49 MOVING "Turn back from plant[0, 1]."
2019-05-29 13:55:35,659 INFO Car0 (0, 1)-7.58-32.49 MOVING "Move to plant[0, 2]."
2019-05-29 13:55:46,659 INFO Car0 (0, 2)-7.57-33.51 MOVING "Turn to plant[0, 2]."
2019-05-29 13:55:48,912 INFO Car0 (0, 2)-7.57-33.51 WORKING-IRRIGATE "Execute irrigation mission."
2019-05-29 13:56:00,005 INFO Car0 (0, 2)-7.57-33.51 MOVING "Turn back from plant[0, 2]."
2019-05-29 13:56:03,110 INFO Car0 (0, 2)-7.57-33.51 MOVING "Move to plant[0, 3]."
2019-05-29 13:56:16,920 INFO Car0 (0, 3)-7.57-34.81 MOVING "Turn to plant[0, 3]."
2019-05-29 13:56:19,841 INFO Car0 (0, 3)-7.57-34.81 WORKING-IRRIGATE "Execute irrigation mission."
2019-05-29 13:56:25,447 INFO Car0 (0, 3)-7.57-34.81 MOVING "Turn back from plant[0, 3]."
2019-05-29 13:56:28,372 INFO Car0 (0, 3)-7.56-34.81 MOVING "Move to plant[0, 4]."
2019-05-29 13:56:45,180 INFO Car0 (0, 4)-7.56-36.43 MOVING "Turn to plant[0, 4]."
2019-05-29 13:56:47,755 INFO Car0 (0, 4)-7.56-36.43 WORKING-IRRIGATE "Execute irrigation mission."
2019-05-29 13:56:55,051 INFO Car0 (0, 4)-7.56-36.43 MOVING "Turn back from plant[0, 4]."
2019-05-29 13:56:58,032 INFO Car0 (0, 4)-7.55-36.43 MOVING "Back to the entrance of ravine[0]."
2019-05-29 13:56:58,959 INFO Car0 (0, 0)-7.55-36.43 MOVING "Turn to the ravine channel."
2019-05-29 13:57:01,854 INFO Car0 (0, 0)-7.55-36.43 MOVING "Move to ravine[1]."
2019-05-29 13:57:10,138 INFO Car0 (1, 0)-7.55-37.16 MOVING "Turn into ravine[1]."
2019-05-29 13:57:12,378 INFO Car0 (1, 0)-7.55-37.16 MOVING "Move to plant[1, 0]."
2019-05-29 13:57:16,292 INFO Car0 (1, 0)-7.55-37.46 MOVING "Turn to plant[1, 0]."
2019-05-29 13:57:18,803 INFO Car0 (1, 0)-7.55-37.46 WORKING-IRRIGATE "Execute irrigation mission."
2019-05-29 13:57:31,601 INFO Car0 (1, 0)-7.55-37.46 MOVING "Turn back from plant[1, 0]."
2019-05-29 13:57:34,069 INFO Car0 (1, 0)-7.55-37.46 MOVING "Move to plant[1, 1]."
2019-05-29 13:57:41,514 INFO Car0 (1, 1)-7.54-38.14 MOVING "Turn to plant[1, 1]."
2019-05-29 13:57:44,008 INFO Car0 (1, 1)-7.54-38.14 WORKING-IRRIGATE "Execute irrigation mission."
2019-05-29 13:57:58,272 INFO Car0 (1, 1)-7.54-38.14 MOVING "Turn back from plant[1, 1]."
2019-05-29 13:58:00,848 INFO Car0 (1, 1)-7.54-38.14 MOVING "Move to plant[1, 2]."
2019-05-29 13:58:12,539 INFO Car0 (1, 2)-7.54-39.19 MOVING "Turn to plant[1, 2]."
2019-05-29 13:58:14,812 INFO Car0 (1, 2)-7.53-39.19 WORKING-IRRIGATE "Execute irrigation mission."
2019-05-29 13:58:28,779 INFO Car0 (1, 2)-7.53-39.19 MOVING "Turn back from plant[1, 2]."
2019-05-29 13:58:31,309 INFO Car0 (1, 2)-7.53-39.19 MOVING "Move to plant[1, 3]."
2019-05-29 13:58:45,606 INFO Car0 (1, 3)-7.53-40.51 MOVING "Turn to plant[1, 3]."
2019-05-29 13:58:47,959 INFO Car0 (1, 3)-7.53-40.51 WORKING-IRRIGATE "Execute irrigation mission."
2019-05-29 13:59:02,085 INFO Car0 (1, 3)-7.53-40.51 MOVING "Turn back from plant[1, 3]."
2019-05-29 13:59:05,044 INFO Car0 (1, 3)-7.53-40.51 MOVING "Move to plant[1, 4]."
2019-05-29 13:59:22,001 INFO Car0 (1, 4)-7.52-42.11 MOVING "Turn to plant[1, 4]."
2019-05-29 13:59:24,693 INFO Car0 (1, 4)-7.52-42.11 WORKING-IRRIGATE "Execute irrigation mission."
2019-05-29 13:59:32,337 INFO Car0 (1, 4)-7.52-42.11 MOVING "Turn back from plant[1, 4]."
2019-05-29 13:59:35,513 INFO Car0 (1, 4)-7.52-42.11 MOVING "Back to the entrance of ravine[1]."
2019-05-29 13:59:35,812 INFO Car0 (1, 0)-7.52-42.11 MOVING "Turn to the ravine channel."
2019-05-29 13:59:38,663 INFO Car0 (1, 0)-7.51-42.11 MOVING "Move to ravine[2]."
2019-05-29 13:59:52,888 INFO Car0 (2, 0)-7.51-43.46 MOVING "Turn into ravine[2]."
2019-05-29 13:59:55,952 INFO Car0 (2, 0)-7.51-43.46 MOVING "Move to plant[2, 0]."
2019-05-29 14:00:00,399 INFO Car0 (2, 0)-7.51-43.79 MOVING "Turn to plant[2, 0]."
2019-05-29 14:00:03,027 INFO Car0 (2, 0)-7.50-43.79 WORKING-IRRIGATE "Execute irrigation mission."
2019-05-29 14:00:15,586 INFO Car0 (2, 0)-7.50-43.79 MOVING "Turn back from plant[2, 0]."
2019-05-29 14:00:17,942 INFO Car0 (2, 0)-7.50-43.79 MOVING "Move to plant[2, 1]."
2019-05-29 14:00:25,075 INFO Car0 (2, 1)-7.50-44.47 MOVING "Turn to plant[2, 1]."
2019-05-29 14:00:27,725 INFO Car0 (2, 1)-7.50-44.47 WORKING-IRRIGATE "Execute irrigation mission."
2019-05-29 14:00:36,564 INFO Car0 (2, 1)-7.50-44.47 MOVING "Turn back from plant[2, 1]."
2019-05-29 14:00:38,792 INFO Car0 (2, 1)-7.50-44.47 MOVING "Move to plant[2, 2]."
2019-05-29 14:00:50,692 INFO Car0 (2, 2)-7.49-45.57 MOVING "Turn to plant[2, 2]."
2019-05-29 14:00:53,487 INFO Car0 (2, 2)-7.49-45.57 WORKING-IRRIGATE "Execute irrigation mission."
2019-05-29 14:00:59,205 INFO Car0 (2, 2)-7.49-45.57 MOVING "Turn back from plant[2, 2]."
2019-05-29 14:01:01,851 INFO Car0 (2, 2)-7.49-45.57 MOVING "Move to plant[2, 3]."
2019-05-29 14:01:15,000 INFO Car0 (2, 3)-7.48-46.84 MOVING "Turn to plant[2, 3]."
2019-05-29 14:01:18,121 INFO Car0 (2, 3)-7.48-46.84 WORKING-IRRIGATE "Execute irrigation mission."
2019-05-29 14:01:28,415 INFO Car0 (2, 3)-7.48-46.84 MOVING "Turn back from plant[2, 3]."
2019-05-29 14:01:31,200 INFO Car0 (2, 3)-7.48-46.84 MOVING "Move to plant[2, 4]."
2019-05-29 14:01:47,415 INFO Car0 (2, 4)-7.48-48.42 MOVING "Turn to plant[2, 4]."
2019-05-29 14:01:49,897 INFO Car0 (2, 4)-7.47-48.42 WORKING-IRRIGATE "Execute irrigation mission."
2019-05-29 14:01:56,156 INFO Car0 (2, 4)-7.47-48.42 MOVING "Turn back from plant[2, 4]."
2019-05-29 14:01:58,550 INFO Car0 (2, 4)-7.47-48.42 MOVING "Back to the entrance of ravine[2]."
2019-05-29 14:01:58,806 INFO Car0 (2, 0)-7.47-48.42 MOVING "Turn to the ravine channel."
2019-05-29 14:02:01,523 INFO Car0 (2, 0)-7.47-48.42 MOVING "Move to ravine[3]."
2019-05-29 14:02:20,986 INFO Car0 (3, 0)-7.46-50.34 MOVING "Turn into ravine[3]."
2019-05-29 14:02:23,802 INFO Car0 (3, 0)-7.46-50.34 MOVING "Move to plant[3, 0]."
2019-05-29 14:02:27,994 INFO Car0 (3, 0)-7.46-50.65 MOVING "Turn to plant[3, 0]."
2019-05-29 14:02:30,246 INFO Car0 (3, 0)-7.46-50.65 WORKING-IRRIGATE "Execute irrigation mission."
2019-05-29 14:02:40,945 INFO Car0 (3, 0)-7.46-50.65 MOVING "Turn back from plant[3, 0]."
2019-05-29 14:02:43,814 INFO Car0 (3, 0)-7.46-50.65 MOVING "Move to plant[3, 1]."
2019-05-29 14:02:52,084 INFO Car0 (3, 1)-7.45-51.37 MOVING "Turn to plant[3, 1]."
2019-05-29 14:02:54,458 INFO Car0 (3, 1)-7.45-51.37 WORKING-IRRIGATE "Execute irrigation mission."
2019-05-29 14:03:00,879 INFO Car0 (3, 1)-7.45-51.37 MOVING "Turn back from plant[3, 1]."
2019-05-29 14:03:03,941 INFO Car0 (3, 1)-7.45-51.37 MOVING "Move to plant[3, 2]."
2019-05-29 14:03:14,863 INFO Car0 (3, 2)-7.45-52.43 MOVING "Turn to plant[3, 2]."
2019-05-29 14:03:17,189 INFO Car0 (3, 2)-7.45-52.43 WORKING-IRRIGATE "Execute irrigation mission."
2019-05-29 14:03:25,517 INFO Car0 (3, 2)-7.45-52.43 MOVING "Turn back from plant[3, 2]."
2019-05-29 14:03:28,060 INFO Car0 (3, 2)-7.45-52.43 MOVING "Move to plant[3, 3]."
2019-05-29 14:03:41,308 INFO Car0 (3, 3)-7.44-53.69 MOVING "Turn to plant[3, 3]."
2019-05-29 14:03:44,436 INFO Car0 (3, 3)-7.44-53.69 WORKING-IRRIGATE "Execute irrigation mission."
2019-05-29 14:03:55,848 INFO Car0 (3, 3)-7.44-53.69 MOVING "Turn back from plant[3, 3]."
2019-05-29 14:03:58,313 INFO Car0 (3, 3)-7.44-53.69 MOVING "Move to plant[3, 4]."
2019-05-29 14:04:15,150 INFO Car0 (3, 4)-7.43-55.30 MOVING "Turn to plant[3, 4]."
2019-05-29 14:04:18,020 INFO Car0 (3, 4)-7.43-55.30 WORKING-IRRIGATE "Execute irrigation mission."
2019-05-29 14:04:32,083 INFO Car0 (3, 4)-7.43-55.30 MOVING "Turn back from plant[3, 4]."
2019-05-29 14:04:34,489 INFO Car0 (3, 4)-7.43-55.30 MOVING "Back to the entrance of ravine[3]."
2019-05-29 14:04:35,615 INFO Car0 (3, 0)-7.43-55.30 MOVING "Turn to the ravine channel."
2019-05-29 14:04:38,605 INFO Car0 (3, 0)-7.43-55.30 MOVING "Move to ravine[4]."
2019-05-29 14:05:04,062 INFO Car0 (4, 0)-7.41-57.77 MOVING "Turn into ravine[4]."
2019-05-29 14:05:07,007 INFO Car0 (4, 0)-7.41-57.77 MOVING "Move to plant[4, 0]."
2019-05-29 14:05:10,674 INFO Car0 (4, 0)-7.41-58.09 MOVING "Turn to plant[4, 0]."
2019-05-29 14:05:13,142 INFO Car0 (4, 0)-7.41-58.09 WORKING-IRRIGATE "Execute irrigation mission."
2019-05-29 14:05:23,268 INFO Car0 (4, 0)-7.41-58.09 MOVING "Turn back from plant[4, 0]."
2019-05-29 14:05:26,428 INFO Car0 (4, 0)-7.41-58.09 MOVING "Move to plant[4, 1]."
2019-05-29 14:05:33,999 INFO Car0 (4, 1)-7.41-58.78 MOVING "Turn to plant[4, 1]."
2019-05-29 14:05:36,795 INFO Car0 (4, 1)-7.41-58.78 WORKING-IRRIGATE "Execute irrigation mission."
2019-05-29 14:05:49,703 INFO Car0 (4, 1)-7.41-58.78 MOVING "Turn back from plant[4, 1]."
2019-05-29 14:05:52,419 INFO Car0 (4, 1)-7.41-58.78 MOVING "Move to plant[4, 2]."
2019-05-29 14:06:04,387 INFO Car0 (4, 2)-7.40-59.86 MOVING "Turn to plant[4, 2]."
2019-05-29 14:06:07,477 INFO Car0 (4, 2)-7.40-59.86 WORKING-IRRIGATE "Execute irrigation mission."
2019-05-29 14:06:15,987 INFO Car0 (4, 2)-7.40-59.86 MOVING "Turn back from plant[4, 2]."
2019-05-29 14:06:18,421 INFO Car0 (4, 2)-7.40-59.86 MOVING "Move to plant[4, 3]."
2019-05-29 14:06:32,016 INFO Car0 (4, 3)-7.39-61.15 MOVING "Turn to plant[4, 3]."
2019-05-29 14:06:34,907 INFO Car0 (4, 3)-7.39-61.15 WORKING-IRRIGATE "Execute irrigation mission."
2019-05-29 14:06:40,058 INFO Car0 (4, 3)-7.39-61.15 MOVING "Turn back from plant[4, 3]."
2019-05-29 14:06:42,925 INFO Car0 (4, 3)-7.39-61.15 MOVING "Move to plant[4, 4]."
2019-05-29 14:06:59,584 INFO Car0 (4, 4)-7.38-62.75 MOVING "Turn to plant[4, 4]."
2019-05-29 14:07:02,313 INFO Car0 (4, 4)-7.38-62.75 WORKING-IRRIGATE "Execute irrigation mission."
2019-05-29 14:07:08,360 INFO Car0 (4, 4)-7.38-62.75 MOVING "Turn back from plant[4, 4]."
2019-05-29 14:07:10,670 INFO Car0 (4, 4)-7.38-62.75 MOVING "Back to the entrance of ravine[4]."
2019-05-29 14:07:11,630 INFO Car0 (4, 0)-7.38-62.75 MOVING "Turn to the ravine channel."
2019-05-29 14:07:14,706 INFO Car0 (4, 0)-7.38-62.75 MOVING "Back to ravine[0]."
2019-05-29 14:07:16,456 INFO Car0 (0, 0)-7.38-62.90 MOVING "Turn into ravine[0]."
2019-05-29 14:07:19,542 INFO Car0 (0, 0)-7.38-62.90 MOVING "Move to plant[0, 0]."
2019-05-29 14:07:23,698 INFO Car0 (0, 0)-7.38-63.24 MOVING "Turn to plant[0, 0]."
2019-05-29 14:07:26,526 INFO Car0 (0, 0)-7.37-63.24 WORKING-IRRIGATE "Execute irrigation mission."
